date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:26:45	10668/10668	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2229ac-647b57472700b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/company/company-23.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/company/company-23.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:45	10294/10294	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222836-647b57472700b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/company/company-24.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/company/company-24.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:46	7769/7769	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e59-647b57472700b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/company/company-25.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/company/company-25.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:47	6233/6233	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221859-647b5747e62ab%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/work-05.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/work-05.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:47	1431/1431	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22597-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/test-01.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/test-01.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:48	1459/1459	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b3-647b5747e4f23%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/test-02.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/test-02.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:48	786/786	---M--	200	added ('OK')	image/png	etag:%2273c-647b5746bb55e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/arrow-down.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/arrow-down.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:49	12355/12355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223043-647b5747e62ab%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/work-06.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/work-06.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:49	773/773	---M--	200	added ('OK')	image/png	etag:%2273c-647b5746bb55e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/arrow-up.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/arrow-up.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:50	6777/6777	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a79-647b5747e62ab%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/work-07.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/work-07.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:50	10186/10186	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2227ca-647b5747e62ab%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/work-08.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/work-08.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:51	51124/51124	---M--	200	added ('OK')	image/jpeg	etag:%22504f7-647b5747fa6e4%22	https://doccure.dreamstechnologies.com/html/template/assets/img/service/service-10.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/service/service-10.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:51	8608/8608	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221a0-647b5747d8bd2%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/service-12.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/service-12.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:52	61266/61266	---M--	200	added ('OK')	image/jpeg	etag:%225c8c9-647b5747faeb4%22	https://doccure.dreamstechnologies.com/html/template/assets/img/service/service-11.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/service/service-11.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:53	16911/16911	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22420f-647b5747d8bd2%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/service-13.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/service-13.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:54	348457/348457	---M--	200	added ('OK')	image/jpeg	etag:%2255129-647b5747fb684%22	https://doccure.dreamstechnologies.com/html/template/assets/img/service/service-12.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/service/service-12.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:54	9972/9972	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2226f4-647b5747d8fba%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/service-14.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/service-14.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:55	3170/3170	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c62-647b57477791e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-05.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-05.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:56	4505/4505	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221199-647b57477791e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-06.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-06.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:56	2984/2984	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ba8-647b57477791e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-07.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-07.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:57	3931/3931	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f5b-647b57477791e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-08.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/choose-08.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:58	5388/5388	---M--	200	added ('OK')	image/png	etag:%221f62-647b5746ca78f%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-6.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-6.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:26:59	6729/6729	---M--	200	added ('OK')	image/png	etag:%221a49-647b5746ca78f%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-7.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-7.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:00	6667/6667	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a0b-647b574789647%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/fertility.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/fertility.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:01	961/961	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223c1-647b5747d8402%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/quote-icon-04.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/quote-icon-04.svg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:01	181464/181464	---M--	200	added ('OK')	image/jpeg	etag:%22f506d-647b5747f58c4%22	https://doccure.dreamstechnologies.com/html/template/assets/img/reviews/testimonial-02.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/reviews/testimonial-02.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:02	157346/157346	---M--	200	added ('OK')	image/png	etag:%2243bbb-647b5746ea360%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-bg-03.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-bg-03.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:02	205602/205602	---M--	200	added ('OK')	image/png	etag:%225b58a-647b5746ea748%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-bg-04.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-bg-04.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:03	695458/695458	---M--	200	added ('OK')	image/png	etag:%22e2b37-647b5746eaf18%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-bg-05.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-bg-05.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:04	366252/366252	---M--	200	added ('OK')	image/jpeg	etag:%22596ac-647b5746fa919%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-17.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-17.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:04	112673/112673	---M--	200	added ('OK')	image/jpeg	etag:%22b411d-647b5746fbca1%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-18.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-18.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:05	66417/66417	---M--	200	added ('OK')	image/jpeg	etag:%2272e49-647b5746fc471%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-19.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-19.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:06	7030/7030	---M--	200	added ('OK')	image/png	etag:%222825-647b5746cf1c7%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/footer-bg-14.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/footer-bg-14.png	(from https://doccure.dreamstechnologies.com/html/template/index-10.html)
19:27:06	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-647b57468810c-gzip%22	https://doccure.dreamstechnologies.com/html/template/assets/css/slick.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/css/slick.css	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:07	4295/4295	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210c7-647b5747e85d3%22	https://doccure.dreamstechnologies.com/html/template/assets/img/logo-11.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/logo-11.svg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:07	162/162	---M--	200	added ('OK')	image/png	etag:%22154-647b5746b01ae%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-img-11.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-img-11.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:08	115169/115169	---M--	200	added ('OK')	image/jpeg	etag:%221c1e1-647b5746b53b6%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-img-eleven.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-img-eleven.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:09	5817/5817	---M--	200	added ('OK')	image/jpeg	etag:%22cb1d-647b5746b6356%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-percent-1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-percent-1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:10	8013/8013	---M--	200	added ('OK')	image/jpeg	etag:%22f257-647b5746b6356%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-percent-2.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-percent-2.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:10	20973/20973	---M--	200	added ('OK')	image/jpeg	etag:%2251ed-647b57473529b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/doctors/doctor-thumb-11.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/doctors/doctor-thumb-11.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:11	279/279	---M--	200	added ('OK')	image/png	etag:%2228c-647b5746af20e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-eleven-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-eleven-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:11	2521/2521	---M--	200	added ('OK')	image/png	etag:%2215f2-647b5746af20e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-eleven-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-eleven-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:12	1352715/1352715	---M--	200	added ('OK')	image/png	etag:%2216cb8c-647b5746af20e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-eleven-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-eleven-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:13	681103/681103	---M--	200	added ('OK')	image/png	etag:%22b13fe-647b57468e2b4%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/about-eleven-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/about-eleven-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:14	673960/673960	---M--	200	added ('OK')	image/png	etag:%22b12c2-647b57468ea84%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/about-eleven-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/about-eleven-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:14	289/289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22121-647b57476292d%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/arrow-left.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/arrow-left.svg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:15	339/339	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22153-647b57476292d%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/arrow-right.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/arrow-right.svg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:27:15	4149/4149	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221035-647b574761e2c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-11.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-11.svg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:19	73956/73956	---M--	200	added ('OK')	image/png	etag:%221a95a-647b57478925f%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/faq-shadow-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/faq-shadow-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:20	145631/145631	---M--	200	added ('OK')	image/jpeg	etag:%22af093-647b57469a21d%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:20	125224/125224	---M--	200	added ('OK')	image/jpeg	etag:%22a351c-647b57469b1bd%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-2.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-2.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:21	125665/125665	---M--	200	added ('OK')	image/jpeg	etag:%2292b6b-647b57469c15d%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-3.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-3.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:21	141922/141922	---M--	200	added ('OK')	image/jpeg	etag:%2213f60e-647b57469e485%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-4.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/faq-img-4.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:22	2145/2145	---M--	200	added ('OK')	image/png	etag:%2218f4-647b5747d978a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/services-icon-one.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/services-icon-one.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:23	1183/1183	---M--	200	added ('OK')	image/png	etag:%22ab3-647b5747d978a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/services-icon-two.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/services-icon-two.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:23	22058/22058	---M--	200	added ('OK')	image/jpeg	etag:%2224189-647b57480ac9c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:24	23587/23587	---M--	200	added ('OK')	image/jpeg	etag:%222c422-647b57480b084%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-2.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-2.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:24	25646/25646	---M--	200	added ('OK')	image/jpeg	etag:%2229d1f-647b57480b46c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-3.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-3.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:25	21170/21170	---M--	200	added ('OK')	image/jpeg	etag:%2225346-647b57480b854%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-4.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-eleven-4.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:25	29605/29605	---M--	200	added ('OK')	image/jpeg	etag:%222cd1c-647b57471fada%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:26	856/856	---M--	200	added ('OK')	image/png	etag:%22580-647b57476292d%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/arrow-icon.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/arrow-icon.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:26	29519/29519	---M--	200	added ('OK')	image/jpeg	etag:%222e722-647b57471fec2%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-2.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-2.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:27	41079/41079	---M--	200	added ('OK')	image/jpeg	etag:%223f8a0-647b574720692%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-3.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-3.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:27	26363/26363	---M--	200	added ('OK')	image/jpeg	etag:%222b3e7-647b574720a7a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-4.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/work-img-4.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:28	101814/101814	---M--	200	added ('OK')	image/png	etag:%2218db6-647b5746f1c78%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-one.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-one.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:29	2076/2076	---M--	200	added ('OK')	image/png	etag:%22ffc-647b5746f10c0%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:29	1436/1436	---M--	200	added ('OK')	image/png	etag:%22b34-647b5746f10c0%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:30	83002/83002	---M--	200	added ('OK')	image/png	etag:%221fea1-647b5746f1890%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-4.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/work-bg-4.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:31	908954/908954	---M--	200	added ('OK')	image/png	etag:%22118ccc-647b5746f33e9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/work-shadow.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/work-shadow.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:31	407764/407764	---M--	200	added ('OK')	image/png	etag:%226bc7b-647b5747f2213%22	https://doccure.dreamstechnologies.com/html/template/assets/img/reviews/author-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/reviews/author-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:32	525/525	---M--	200	added ('OK')	image/png	etag:%222fb-647b5747d8402%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/qutation-icon.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/qutation-icon.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:32	209827/209827	---M--	200	added ('OK')	image/png	etag:%2253dda-647b5746eca70%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-img.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/testimonial-img.png	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:33	37727/37727	---M--	200	added ('OK')	image/jpeg	etag:%2246642-647b5747185aa%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:33	35232/35232	---M--	200	added ('OK')	image/jpeg	etag:%2244493-647b574718d7a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-2.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-2.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:34	48856/48856	---M--	200	added ('OK')	image/jpeg	etag:%225ea4e-647b57471954a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-3.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-3.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
19:28:34	61675/61675	---M--	200	added ('OK')	image/jpeg	etag:%225f05e-647b57471a102%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-4.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/choose-img-4.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-11.html)
